0,29,1
1,29,1
2,15,0
2,16,0
2,17,1
2,23,1
2,24,0
2,25,1
2,26,0
2,27,0
2,28,1
2,29,0
3,15,0
3,16,1
3,17,0
3,18,0
3,25,1
4,15,1
4,25,0
5,13,0
5,14,0
5,25,0
6,13,1
6,22,1
6,23,0
6,24,1
6,25,0
7,13,0
7,23,0
8,13,1
8,23,0
9,13,0
9,17,1
9,23,1
10,13,1
10,17,0
10,23,0
11,13,0
11,14,1
11,15,0
11,16,1
11,17,0
11,22,1
11,23,0
12,18,0
12,22,0
13,18,0
13,19,1
13,20,0
13,21,0
13,22,0
